"game","weapon_tag","firing_effect","component_type","component_name","component_tag","marker","camera_mode","bitmap_tags"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_barrel_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_barrel_1p","barrel","only in third person","fx\bitmaps\2d\weapon_fire\fr_incineration_launcher\fr_incin_barrel;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_barrel_slide_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_barrel_slide_1p","barrel_slide","only in first person","fx\bitmaps\2d\weapon_fire\fr_incineration_launcher\fr_incin_barrel_slide;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_barrel_slide_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_barrel_slide_1p","barrel_slide","only in third person","fx\bitmaps\2d\weapon_fire\fr_incineration_launcher\fr_incin_barrel_slide;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_energy_wave_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_energy_wave_1p","primary_trigger","only in first person","fx\bitmaps\2d\clouds\soft_smoke_small_fix;fx\bitmaps\2d\energy\energy_wisps_01;fx\bitmaps\2d\shapes\soft_fill_01;fx\bitmaps\distortion\fire_seamless_distortion_01;fx\bitmaps\gradient\grad_forerunner_muzzle_pistol"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_energy_wave_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_energy_wave_1p","primary_trigger","only in first person","fx\bitmaps\2d\clouds\soft_smoke_small_fix;fx\bitmaps\2d\energy\energy_wisps_01;fx\bitmaps\2d\shapes\soft_fill_01;fx\bitmaps\distortion\fire_seamless_distortion_01;fx\bitmaps\gradient\grad_forerunner_muzzle_pistol"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_energy_wave_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_energy_wave_1p","primary_trigger","only in third person","fx\bitmaps\2d\clouds\soft_smoke_small_fix;fx\bitmaps\2d\energy\energy_wisps_01;fx\bitmaps\2d\shapes\soft_fill_01;fx\bitmaps\distortion\fire_seamless_distortion_01;fx\bitmaps\gradient\grad_forerunner_muzzle_pistol"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_energy_wave_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_energy_wave_1p","primary_trigger","only in third person","fx\bitmaps\2d\clouds\soft_smoke_small_fix;fx\bitmaps\2d\energy\energy_wisps_01;fx\bitmaps\2d\shapes\soft_fill_01;fx\bitmaps\distortion\fire_seamless_distortion_01;fx\bitmaps\gradient\grad_forerunner_muzzle_pistol"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_energy_wave_front_3p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_energy_wave_front_3p","primary_trigger","only in third person","fx\bitmaps\2d\clouds\soft_smoke_small_fix;fx\bitmaps\2d\energy\energy_wisps_01;fx\bitmaps\2d\shapes\soft_fill_01;fx\bitmaps\distortion\fire_seamless_distortion_01;fx\bitmaps\gradient\grad_forerunner_muzzle_pistol"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_energy_wave_side_3p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_energy_wave_side_3p","primary_trigger","only in third person","fx\bitmaps\2d\clouds\soft_smoke_small_fix;fx\bitmaps\2d\energy\energy_wisps_01;fx\bitmaps\2d\shapes\soft_fill_01;fx\bitmaps\distortion\fire_seamless_distortion_01;fx\bitmaps\gradient\grad_forerunner_muzzle_pistol"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_muzzle_flash_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_muzzle_flash_1p","primary_trigger","only in first person","fx\bitmaps\gradient\grad_forerunner_muzzle_spread;fx\reach\bitmaps\flash\flash_soft"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_muzzle_flash_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_muzzle_flash_1p","secondary_trigger","only in third person","fx\bitmaps\gradient\grad_forerunner_muzzle_spread;fx\reach\bitmaps\flash\flash_soft"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_muzzle_rings_large_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_muzzle_rings_large_1p","secondary_trigger","only in first person","fx\bitmaps\2d\weapon_fire\fr_muzzle_flash_ring1;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_muzzle_rings_large_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_muzzle_rings_large_1p","secondary_trigger","only in third person","fx\bitmaps\2d\weapon_fire\fr_muzzle_flash_ring1;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_muzzle_rings_small_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_muzzle_rings_small_1p","secondary_trigger","only in first person","fx\bitmaps\2d\alphas\horizontal_grad_01;fx\bitmaps\2d\weapon_fire\fr_bolt_pistol\fr_bolt_pistol_ring_small1;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_muzzle_rings_small_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_muzzle_rings_small_1p","secondary_trigger","only in third person","fx\bitmaps\2d\alphas\horizontal_grad_01;fx\bitmaps\2d\weapon_fire\fr_bolt_pistol\fr_bolt_pistol_ring_small1;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_top_plate_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_top_plate_1p","top_plate","only in first person","fx\bitmaps\2d\weapon_fire\fr_incineration_launcher\fr_incin_top_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_top_plate_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_top_plate_1p","top_plate","only in third person","fx\bitmaps\2d\weapon_fire\fr_incineration_launcher\fr_incin_top_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_top_plate_slide_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_top_plate_slide_1p","top_plate_slide","only in first person","fx\bitmaps\2d\weapon_fire\fr_incineration_launcher\fr_incin_top_plate_slide;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_top_plate_slide_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_top_plate_slide_1p","top_plate_slide","only in third person","fx\bitmaps\2d\weapon_fire\fr_incineration_launcher\fr_incin_top_plate_slide;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_vent_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_vent_1p","vent","only in first person","fx\bitmaps\2d\weapon_fire\fr_incineration_launcher\fr_incin_vent;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_vent_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_vent_1p","vent","only in third person","fx\bitmaps\2d\weapon_fire\fr_incineration_launcher\fr_incin_vent;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_fuel_rod_cannon\storm_fuel_rod_cannon","objects\weapons\support_high\storm_fuel_rod_cannon\fx\firing","particle","flash_large","fx\reach\particles\flare\flash_large","primary_trigger","only in first person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\support_high\storm_fuel_rod_cannon\storm_fuel_rod_cannon","objects\weapons\support_high\storm_fuel_rod_cannon\fx\firing","particle","flash_large","fx\reach\particles\flare\flash_large","primary_trigger","only in third person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\support_high\storm_fuel_rod_cannon\storm_fuel_rod_cannon","objects\weapons\support_high\storm_fuel_rod_cannon\fx\firing","particle","muzzle_flash_long","objects\weapons\support_high\storm_fuel_rod_cannon\fx\particles\muzzle_flash_long","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_flak_cannon_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\support_high\storm_fuel_rod_cannon\storm_fuel_rod_cannon","objects\weapons\support_high\storm_fuel_rod_cannon\fx\firing","particle","muzzle_flash_long_soft","objects\weapons\support_high\storm_fuel_rod_cannon\fx\particles\muzzle_flash_long_soft","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_flak_cannon_long_soft;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\support_high\storm_fuel_rod_cannon\storm_fuel_rod_cannon","objects\weapons\support_high\storm_fuel_rod_cannon\fx\firing","particle","muzzle_flash_round","objects\weapons\support_high\storm_fuel_rod_cannon\fx\particles\muzzle_flash_round","primary_trigger","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_flak_cannon;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\support_high\storm_fuel_rod_cannon\storm_fuel_rod_cannon","objects\weapons\support_high\storm_fuel_rod_cannon\fx\firing","particle","muzzle_flash_round","objects\weapons\support_high\storm_fuel_rod_cannon\fx\particles\muzzle_flash_round","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_flak_cannon;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\support_high\storm_rocket_launcher\storm_rocket_launcher","objects\weapons\support_high\storm_rocket_launcher\fx\firing","particle","backwash_fire","objects\weapons\support_high\storm_rocket_launcher\fx\particles\backwash_fire","fx_backwash","only in third person","fx\reach\bitmaps\atmospheric_rolling\rolling_smoke_plate;fx\reach\bitmaps\atmospheric\smoke_fiery_small;fx\reach\particles\_gradients\fireball_human"
"Halo 4","objects\weapons\support_high\storm_rocket_launcher\storm_rocket_launcher","objects\weapons\support_high\storm_rocket_launcher\fx\firing","particle","backwash_fire","objects\weapons\support_high\storm_rocket_launcher\fx\particles\backwash_fire","primary_trigger","only in third person","fx\reach\bitmaps\atmospheric_rolling\rolling_smoke_plate;fx\reach\bitmaps\atmospheric\smoke_fiery_small;fx\reach\particles\_gradients\fireball_human"
"Halo 4","objects\weapons\support_high\storm_rocket_launcher\storm_rocket_launcher","objects\weapons\support_high\storm_rocket_launcher\fx\firing","particle","burst_spray","objects\weapons\support_high\storm_rocket_launcher\fx\particles\burst_spray","fx_backwash","independent of camera mode","fx\reach\bitmaps\material\burst_spray;fx\reach\particles\_gradients\fire"
"Halo 4","objects\weapons\support_high\storm_rocket_launcher\storm_rocket_launcher","objects\weapons\support_high\storm_rocket_launcher\fx\firing","particle","firing_smoke","objects\weapons\support_high\storm_rocket_launcher\fx\particles\firing_smoke","primary_trigger","only in first person","fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\particles\_gradients\grayscale_light"
"Halo 4","objects\weapons\support_high\storm_rocket_launcher\storm_rocket_launcher","objects\weapons\support_high\storm_rocket_launcher\fx\firing","particle","glow_soft","fx\reach\particles\flare\glow_soft","primary_trigger","only in first person","fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\support_high\storm_rocket_launcher\storm_rocket_launcher","objects\weapons\support_high\storm_rocket_launcher\fx\firing","particle","muzzle_flash_long","objects\weapons\support_high\storm_rocket_launcher\fx\particles\muzzle_flash_long","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_shotgun;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\support_high\storm_rocket_launcher\storm_rocket_launcher","objects\weapons\support_high\storm_rocket_launcher\fx\firing","particle","muzzle_flash_round","objects\weapons\support_high\storm_rocket_launcher\fx\particles\muzzle_flash_round","primary_trigger","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_shotgun;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery"
"Halo 4","objects\weapons\support_high\storm_rocket_launcher\storm_rocket_launcher","objects\weapons\support_high\storm_rocket_launcher\fx\firing","particle","muzzle_flash_round","objects\weapons\support_high\storm_rocket_launcher\fx\particles\muzzle_flash_round","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_shotgun;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery"
"Halo 4","objects\weapons\support_high\storm_spartan_laser\storm_spartan_laser","objects\weapons\support_high\storm_spartan_laser\fx\firing","particle","charging_starburst","objects\weapons\support_high\storm_spartan_laser\fx\particles\charging_starburst","primary_trigger","only in first person","fx\bitmaps\2d\clouds\smoke_large_01;fx\bitmaps\2d\weapon_fire\laser_starburst;fx\bitmaps\gradient\grad_laser_red"
"Halo 4","objects\weapons\support_high\storm_spartan_laser\storm_spartan_laser","objects\weapons\support_high\storm_spartan_laser\fx\firing","particle","charging_starburst","objects\weapons\support_high\storm_spartan_laser\fx\particles\charging_starburst","primary_trigger","only in third person","fx\bitmaps\2d\clouds\smoke_large_01;fx\bitmaps\2d\weapon_fire\laser_starburst;fx\bitmaps\gradient\grad_laser_red"
"Halo 4","objects\weapons\support_high\storm_spartan_laser\storm_spartan_laser","objects\weapons\support_high\storm_spartan_laser\fx\firing","particle","firing_glow","objects\weapons\support_high\storm_spartan_laser\fx\particles\firing_glow","primary_trigger","only in first person","fx\bitmaps\2d\glows\glow_disc_1;fx\bitmaps\gradient\grad_didact_red;fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\support_high\storm_spartan_laser\storm_spartan_laser","objects\weapons\support_high\storm_spartan_laser\fx\firing","particle","firing_starburst","objects\weapons\support_high\storm_spartan_laser\fx\particles\firing_starburst","primary_trigger","only in first person","fx\bitmaps\2d\flare\starburst_07"
